Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR10089405,2021-01-01 11:59:41,2019-09-12 11:20:22,74301141,22438944582,74301141,302,6576,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089405/SRR10089405.lite.1,SRX6822074,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364650,SAMN12718385,simple,9606,Homo sapiens,GSM4071672,,,,,,,no,,,,,GEO,SRA959162,,public,EF4952B5F2F587077D29E0421A5B2C47,CDEEC11887CE34B1A82367E89BE13CC4
SRR10089406,2021-01-01 11:59:41,2019-09-12 11:30:09,112356458,33931650316,112356458,302,9667,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089406/SRR10089406.lite.1,SRX6822075,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364651,SAMN12718384,simple,9606,Homo sapiens,GSM4071673,,,,,,,no,,,,,GEO,SRA959162,,public,B747C7AFB9555D43A1513BC01E6A6348,225EE358FF5E8D84F3C10045334938CA
SRR10089407,2021-01-01 11:59:41,2019-09-12 10:54:34,76615735,23137951970,76615735,302,6625,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089407/SRR10089407.lite.1,SRX6822076,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364652,SAMN12718383,simple,9606,Homo sapiens,GSM4071674,,,,,,,no,,,,,GEO,SRA959162,,public,A0D1F252E68A09129F4B482165BB2D93,D0D08B1A5A9EEB097D4907AA06E537B0
SRR10089408,2021-01-01 11:59:41,2019-09-12 11:38:48,104013453,31412062806,104013453,302,8887,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089408/SRR10089408.lite.1,SRX6822077,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364653,SAMN12718382,simple,9606,Homo sapiens,GSM4071675,,,,,,,no,,,,,GEO,SRA959162,,public,DD1A6D2A83182D1095875BE326216D89,94B2E3BF61125279D4AD611CCE0E0F23
SRR10089409,2021-01-01 11:59:41,2019-09-12 11:23:32,92222115,27851078730,92222115,302,7911,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089409/SRR10089409.lite.1,SRX6822078,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364654,SAMN12718381,simple,9606,Homo sapiens,GSM4071676,,,,,,,no,,,,,GEO,SRA959162,,public,4AF63F71066C22FE10B3BDFCDFFCD663,13EF9474ACBAB317B3D1978FF8FEB3DA
SRR10089410,2021-01-01 11:59:41,2019-09-12 11:21:35,76598092,23132623784,76598092,302,6584,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089410/SRR10089410.lite.1,SRX6822079,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364655,SAMN12718380,simple,9606,Homo sapiens,GSM4071677,,,,,,,no,,,,,GEO,SRA959162,,public,DA8FD4B4E6EB0D318C3DE9DB06AB9DE8,D4A15B2C350EBF8F581F1131C79DD870
SRR10089411,2021-01-01 11:59:41,2019-09-12 11:08:58,80155888,24207078176,80155888,302,6894,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089411/SRR10089411.lite.1,SRX6822080,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364656,SAMN12718379,simple,9606,Homo sapiens,GSM4071678,,,,,,,no,,,,,GEO,SRA959162,,public,FF360FFA8B4BDE984D9EF4A49E31AC93,23E01AEE54BE0A590A5A1BBAC6F76226
SRR10089412,2021-01-01 11:59:42,2019-09-12 11:32:20,117357792,35442053184,117357792,302,10015,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089412/SRR10089412.lite.1,SRX6822081,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364657,SAMN12718378,simple,9606,Homo sapiens,GSM4071679,,,,,,,no,,,,,GEO,SRA959162,,public,3AA2540A951BBED9CE7F04D7C6D81CCA,74ADD4B0A0A197D8DBAD7352BB167C62
SRR10089413,2021-01-01 11:59:42,2019-09-12 11:12:59,90495829,27329740358,90495829,302,7783,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089413/SRR10089413.lite.1,SRX6822082,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364658,SAMN12718377,simple,9606,Homo sapiens,GSM4071680,,,,,,,no,,,,,GEO,SRA959162,,public,FD55078B0E18C3C3B487C8CDEB3B9D7E,AADEAD0247109F8129AE4067C3EA96CD
SRR10089414,2021-01-01 11:59:42,2019-09-12 11:21:32,94326411,28486576122,94326411,302,8186,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089414/SRR10089414.lite.1,SRX6822083,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364659,SAMN12718376,simple,9606,Homo sapiens,GSM4071681,,,,,,,no,,,,,GEO,SRA959162,,public,FA8C04A8E487382130F6016DD114DA06,143EF708642A2F8C4D74B615318840DA
SRR10089415,2021-01-01 11:59:42,2019-09-12 11:10:32,80228672,24229058944,80228672,302,6847,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089415/SRR10089415.lite.1,SRX6822084,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364660,SAMN12718375,simple,9606,Homo sapiens,GSM4071682,,,,,,,no,,,,,GEO,SRA959162,,public,AEAED9EFECED291C361ADB075F21C054,C92B4B6FEDB8E8E2AED0378C6C24D40E
SRR10089416,2021-01-01 11:59:42,2019-09-12 11:01:38,82698566,24974966932,82698566,302,7104,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089416/SRR10089416.lite.1,SRX6822085,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364661,SAMN12718374,simple,9606,Homo sapiens,GSM4071683,,,,,,,no,,,,,GEO,SRA959162,,public,5B6F13B9A86C32E64E517C0E7D75572F,15A2FD5F0C90981E374E1181C74E45C7
SRR10089417,2021-01-01 11:59:42,2019-09-12 11:22:02,92650941,27980584182,92650941,302,8011,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089417/SRR10089417.lite.1,SRX6822086,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364662,SAMN12718372,simple,9606,Homo sapiens,GSM4071684,,,,,,,no,,,,,GEO,SRA959162,,public,CF85CE3F6E37D58CBC79F91FC5FC9A31,E47F8C2745719F3C7A58DF3877C6D6FA
SRR10089418,2021-01-01 11:59:42,2019-09-12 10:55:20,68698045,20746809590,68698045,302,6331,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089418/SRR10089418.lite.1,SRX6822087,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364663,SAMN12718370,simple,9606,Homo sapiens,GSM4071685,,,,,,,no,,,,,GEO,SRA959162,,public,C91C36E7D0918DBBB12AFFCAF76E96FA,48E679543317255DB8885350325A88C9
SRR10089419,2021-01-01 11:59:42,2019-09-12 11:18:12,91657017,27680419134,91657017,302,8579,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089419/SRR10089419.lite.1,SRX6822088,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364664,SAMN12718368,simple,9606,Homo sapiens,GSM4071686,,,,,,,no,,,,,GEO,SRA959162,,public,D6FD7F2D377BE165EC50690B4F8E0C80,DC8EE98A5426EFF1909074749ADA473F
SRR10089420,2021-01-01 11:59:42,2019-09-12 11:03:49,85491499,25818432698,85491499,302,7627,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089420/SRR10089420.lite.1,SRX6822089,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364665,SAMN12718366,simple,9606,Homo sapiens,GSM4071687,,,,,,,no,,,,,GEO,SRA959162,,public,D671DB2FD96A2E5C7F90B069E3653729,32C43DB7CF2A4A4ECEE35000494020C0
SRR10089421,2021-01-01 11:59:42,2019-09-12 11:15:24,83745614,25291175428,83745614,302,7096,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089421/SRR10089421.lite.1,SRX6822090,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364666,SAMN12718365,simple,9606,Homo sapiens,GSM4071688,,,,,,,no,,,,,GEO,SRA959162,,public,9F62D3717E29A7E69AEAD48A1D1E08EB,C832D2156C179634147A85EB00CBE19C
SRR10089422,2021-01-01 11:59:42,2019-09-12 11:23:59,102442170,30937535340,102442170,302,8783,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089422/SRR10089422.lite.1,SRX6822091,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364667,SAMN12718364,simple,9606,Homo sapiens,GSM4071689,,,,,,,no,,,,,GEO,SRA959162,,public,DE3EB6F6216BF7F811030B810FBC6430,1739DD9B08AD8D62897027A3698C2019
SRR10089423,2021-01-01 11:59:42,2019-09-12 11:51:12,80308149,24253060998,80308149,302,7117,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089423/SRR10089423.lite.1,SRX6822092,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364668,SAMN12718408,simple,9606,Homo sapiens,GSM4071690,,,,,,,no,,,,,GEO,SRA959162,,public,4C9503AF4652D37FFAA6639F5A04BC46,5AB02917A7101230EA9D2AFFD924D466
SRR10089424,2021-01-01 11:59:42,2019-09-12 12:01:19,80237994,24231874188,80237994,302,7344,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089424/SRR10089424.lite.1,SRX6822093,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364669,SAMN12718407,simple,9606,Homo sapiens,GSM4071691,,,,,,,no,,,,,GEO,SRA959162,,public,71F64E500C3629EC09F09B3753C8F0A3,6300016F9865017F6EDF0308E471EDD2
SRR10089425,2021-01-01 11:59:42,2019-09-12 12:03:09,83703984,25278603168,83703984,302,7909,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089425/SRR10089425.lite.1,SRX6822094,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364670,SAMN12718406,simple,9606,Homo sapiens,GSM4071692,,,,,,,no,,,,,GEO,SRA959162,,public,D0F20678EB83900E37F7CAFA359ACAF9,C3CA175FFF48936EB1A2435F4E84D238
SRR10089426,2021-01-01 11:59:42,2019-09-12 12:01:54,88395876,26695554552,88395876,302,7649,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089426/SRR10089426.lite.1,SRX6822095,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364671,SAMN12718405,simple,9606,Homo sapiens,GSM4071693,,,,,,,no,,,,,GEO,SRA959162,,public,316ED7DCF07E1B27DDB5BB81C6B49911,CB45B978ACE9135C8B425F1F2B98CAFD
SRR10089427,2021-01-01 11:59:42,2019-09-12 11:53:02,82953933,25052087766,82953933,302,7057,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089427/SRR10089427.lite.1,SRX6822096,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364672,SAMN12718404,simple,9606,Homo sapiens,GSM4071694,,,,,,,no,,,,,GEO,SRA959162,,public,6548E8E5AEF23D1FEC021E1B55045AB7,13346FDDD6AE1D86DC49EF4943FAFF0A
SRR10089428,2021-01-01 11:59:42,2019-09-12 12:07:29,82954474,25052251148,82954474,302,7119,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089428/SRR10089428.lite.1,SRX6822097,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364673,SAMN12718403,simple,9606,Homo sapiens,GSM4071695,,,,,,,no,,,,,GEO,SRA959162,,public,DCAD5CDCDB6C4C963834EB1C8B9CF0AD,03D542F634A2543B4188BEB8DCD02ED8
SRR10089429,2021-01-01 11:59:42,2019-09-12 12:25:37,117888431,35602306162,117888431,302,10092,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089429/SRR10089429.lite.1,SRX6822098,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364674,SAMN12718625,simple,9606,Homo sapiens,GSM4071696,,,,,,,no,,,,,GEO,SRA959162,,public,1CCB8F263045D46E9E93E8765E83BB26,0DC76979D00AC90E644D1C4DD9E76336
SRR10089430,2021-01-01 11:59:42,2019-09-12 12:14:25,76806512,23195566624,76806512,302,6799,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089430/SRR10089430.lite.1,SRX6822099,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364675,SAMN12718624,simple,9606,Homo sapiens,GSM4071697,,,,,,,no,,,,,GEO,SRA959162,,public,8D3F0BCBCB50AE36B1D4D29E44D4E8EC,79B8B3B64B25671CB9E023F1F49FEE5F
SRR10089431,2021-01-01 11:59:42,2019-09-12 12:29:32,98851090,29853029180,98851090,302,8753,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089431/SRR10089431.lite.1,SRX6822100,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364676,SAMN12718622,simple,9606,Homo sapiens,GSM4071698,,,,,,,no,,,,,GEO,SRA959162,,public,1A62161F812194EC56E39C9EA2C42EE9,B4867D032602CF92F631EB85EED0BD8B
SRR10089432,2021-01-01 11:59:42,2019-09-12 13:03:16,119997103,36239125106,119997103,302,10357,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089432/SRR10089432.lite.1,SRX6822101,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364677,SAMN12718675,simple,9606,Homo sapiens,GSM4071699,,,,,,,no,,,,,GEO,SRA959162,,public,42B6BB458C58368C2CCF7D0941A54244,E3764E864E8DB230570CB4188F7ABC5A
SRR10089433,2021-01-01 11:59:42,2019-09-12 12:02:36,99199762,29958328124,99199762,302,8444,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089433/SRR10089433.lite.1,SRX6822102,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364678,SAMN12718674,simple,9606,Homo sapiens,GSM4071700,,,,,,,no,,,,,GEO,SRA959162,,public,0B5F5A3920D115785EA1C9A368D56CDC,F35FB9FB83B81D5255F67CC3A64C90E5
SRR10089434,2021-01-01 11:59:42,2019-09-12 12:22:16,89990440,27177112880,89990440,302,7772,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089434/SRR10089434.lite.1,SRX6822103,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364679,SAMN12718402,simple,9606,Homo sapiens,GSM4071701,,,,,,,no,,,,,GEO,SRA959162,,public,B2FE02441692CF44013B9A1F6546DC48,FC7488EFC47875E8AF27F7D2C8E2C247
SRR10089435,2021-01-01 11:59:42,2019-09-12 11:46:55,69130577,20877434254,69130577,302,5969,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089435/SRR10089435.lite.1,SRX6822104,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364680,SAMN12718626,simple,9606,Homo sapiens,GSM4071702,,,,,,,no,,,,,GEO,SRA959162,,public,0D24DC7576F39FD5CF01A01A6AD30963,71CD1F514AE456398ADFBB9CFEAFD2E0
SRR10089436,2021-01-01 11:59:42,2019-09-12 12:16:33,87441557,26407350214,87441557,302,7413,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089436/SRR10089436.lite.1,SRX6822105,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364681,SAMN12718695,simple,9606,Homo sapiens,GSM4071703,,,,,,,no,,,,,GEO,SRA959162,,public,7ABD27CA79A994709CFC95AB25C92E4E,7431AA1BCE437BE852852626F205C30F
SRR10089437,2021-01-01 11:59:42,2019-09-12 12:39:11,95965715,28981645930,95965715,302,8520,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089437/SRR10089437.lite.1,SRX6822106,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364682,SAMN12718620,simple,9606,Homo sapiens,GSM4071704,,,,,,,no,,,,,GEO,SRA959162,,public,050EDC48821F007A5DA26878FB6C4868,4DCC13C66110911DADBAFB2269FE51B2
SRR10089438,2021-01-01 11:59:42,2019-09-12 12:07:04,76375517,23065406134,76375517,302,6588,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089438/SRR10089438.lite.1,SRX6822107,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364683,SAMN12718618,simple,9606,Homo sapiens,GSM4071705,,,,,,,no,,,,,GEO,SRA959162,,public,BEBC0ADBEAA77AA49E87C1769670B91F,077C2A6851343D806BCC4626B349DFF3
SRR10089439,2021-01-01 11:59:42,2019-09-12 12:08:32,101869519,30764594738,101869519,302,8800,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089439/SRR10089439.lite.1,SRX6822108,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364684,SAMN12718616,simple,9606,Homo sapiens,GSM4071706,,,,,,,no,,,,,GEO,SRA959162,,public,E77ED022F6519568B383340F5A604DBA,BF4CBC172A6EADCEF7FCA141DA69F5EF
SRR10089440,2021-01-01 11:59:42,2019-09-12 12:37:42,97597074,29474316348,97597074,302,8437,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089440/SRR10089440.lite.1,SRX6822109,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364685,SAMN12718614,simple,9606,Homo sapiens,GSM4071707,,,,,,,no,,,,,GEO,SRA959162,,public,52C40ABD1A909B1E35A4F1B74FB95683,44798524F784ED792894C3CAE917CB27
SRR10089321,2021-01-01 11:59:38,2019-09-11 19:26:44,121108491,36574764282,121108491,302,10438,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089321/SRR10089321.lite.1,SRX6821990,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364566,SAMN12718292,simple,9606,Homo sapiens,GSM4071588,,,,,,,no,,,,,GEO,SRA959162,,public,BC97B89D52060D85E634F58235E6B398,94AF6EC37CA8B7C800A9355C9DF04ECE
SRR10089322,2021-01-01 11:59:38,2019-09-11 18:30:34,89432115,27008498730,89432115,302,7707,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089322/SRR10089322.lite.1,SRX6821991,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364567,SAMN12718291,simple,9606,Homo sapiens,GSM4071589,,,,,,,no,,,,,GEO,SRA959162,,public,8148DC3AE8A9E0E1C5D40EE96580BD84,906D69D967ADA742CE60CEC423638C73
SRR10089323,2021-01-01 11:59:39,2019-09-11 18:15:52,74009089,22350744878,74009089,302,6772,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089323/SRR10089323.lite.1,SRX6821992,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364568,SAMN12718290,simple,9606,Homo sapiens,GSM4071590,,,,,,,no,,,,,GEO,SRA959162,,public,A80FAB3455D47B792232BBDEF8E8DFFB,7EA2E738FC6358D5931EA9A55F3A097B
SRR10089324,2021-01-01 11:59:39,2019-09-11 19:16:42,115981904,35026535008,115981904,302,10251,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089324/SRR10089324.lite.1,SRX6821993,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364569,SAMN12718338,simple,9606,Homo sapiens,GSM4071591,,,,,,,no,,,,,GEO,SRA959162,,public,C56BE8555C58D5D1F2CA9888FAD721BC,D0013A4E466CF7E61ABC56E87849E9C5
SRR10089325,2021-01-01 11:59:39,2019-09-11 18:27:18,73610421,22230347142,73610421,302,6390,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089325/SRR10089325.lite.1,SRX6821994,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364570,SAMN12718337,simple,9606,Homo sapiens,GSM4071592,,,,,,,no,,,,,GEO,SRA959162,,public,F4CF5F7F6AC5347BB24E214A7F491C61,8CCD5B67283E2AD066BD04753A14E2D5
SRR10089326,2021-01-01 11:59:39,2019-09-11 18:22:59,82340668,24866881736,82340668,302,7133,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089326/SRR10089326.lite.1,SRX6821995,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364571,SAMN12718336,simple,9606,Homo sapiens,GSM4071593,,,,,,,no,,,,,GEO,SRA959162,,public,987BF4B301BDD5057721C98E0BB5D20F,7F709E16BF433096A1D50861E38DF44B
SRR10089327,2021-01-01 11:59:39,2019-09-11 18:18:16,76824943,23201132786,76824943,302,6614,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos5/sra-pub-zq-16/SRR010/10089/SRR10089327/SRR10089327.lite.1,SRX6821996,,RNA-Seq,cDNA,TRANSCRIPTOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP221152,PRJNA564629,3,564629,SRS5364572,SAMN12718335,simple,9606,Homo sapiens,GSM4071594,,,,,,,no,,,,,GEO,SRA959162,,public,4995E4909EBC053A20AE8848982147CD,85BAA3EA77D9C295B9FB484A9CC73E77
